SHCODE56,COUNTRY,YEAR,GDP,OPEN
53,BELIZE,1988,3267.00,
53,BELIZE,1989,3559.00,
53,BELIZE,1990,3464.00,
53,BELIZE,1991,3846.00,
53,BELIZE,1992,4253.00,
54,CANADA,1950,6380.00,0.00
54,CANADA,1951,6511.00,0.00
54,CANADA,1952,6779.00,0.00
54,CANADA,1953,6901.00,1.00
54,CANADA,1954,6579.00,1.00
54,CANADA,1955,6978.00,1.00
54,CANADA,1956,7435.00,1.00
54,CANADA,1957,7341.00,1.00
54,CANADA,1958,7194.00,1.00
54,CANADA,1959,7304.00,1.00
54,CANADA,1960,7258.00,1.00
54,CANADA,1961,7261.00,1.00
54,CANADA,1962,7605.00,1.00
54,CANADA,1963,7876.00,1.00
54,CANADA,1964,8244.00,1.00
54,CANADA,1965,8664.00,1.00
54,CANADA,1966,9093.00,1.00
54,CANADA,1967,9231.00,1.00
54,CANADA,1968,9582.00,1.00
54,CANADA,1969,9975.00,1.00
54,CANADA,1970,10124.00,1.00
54,CANADA,1971,10599.00,1.00
54,CANADA,1972,11125.00,1.00
54,CANADA,1973,11854.00,1.00
54,CANADA,1974,12225.00,1.00
54,CANADA,1975,12287.00,1.00
54,CANADA,1976,12929.00,1.00
54,CANADA,1977,13184.00,1.00
54,CANADA,1978,13631.00,1.00
54,CANADA,1979,14114.00,1.00
54,CANADA,1980,14133.00,1.00
54,CANADA,1981,14555.00,1.00
54,CANADA,1982,13740.00,1.00
54,CANADA,1983,14105.00,1.00
54,CANADA,1984,14954.00,1.00
54,CANADA,1985,15589.00,1.00
54,CANADA,1986,16029.00,1.00
54,CANADA,1987,16602.00,1.00
54,CANADA,1988,17258.00,1.00
54,CANADA,1989,17524.00,1.00
54,CANADA,1990,17173.00,1.00
54,CANADA,1991,16368.00,1.00
54,CANADA,1992,16362.00,1.00
55,COSTA RICA,1950,1457.00,
55,COSTA RICA,1951,1464.00,
55,COSTA RICA,1952,1618.00,1.00
55,COSTA RICA,1953,1832.00,1.00
55,COSTA RICA,1954,1841.00,1.00
55,COSTA RICA,1955,1972.00,1.00
55,COSTA RICA,1956,1871.00,1.00
55,COSTA RICA,1957,1934.00,1.00
55,COSTA RICA,1958,2053.00,1.00
55,COSTA RICA,1959,2050.00,1.00
55,COSTA RICA,1960,2096.00,1.00
55,COSTA RICA,1961,2115.00,1.00
55,COSTA RICA,1962,2173.00,0.00
55,COSTA RICA,1963,2270.00,0.00
55,COSTA RICA,1964,2291.00,0.00
55,COSTA RICA,1965,2459.00,0.00
55,COSTA RICA,1966,2552.00,0.00
55,COSTA RICA,1967,2598.00,0.00
55,COSTA RICA,1968,2672.00,0.00
55,COSTA RICA,1969,2732.00,0.00
55,COSTA RICA,1970,2904.00,0.00
55,COSTA RICA,1971,2974.00,0.00
55,COSTA RICA,1972,3103.00,0.00
55,COSTA RICA,1973,3232.00,0.00
55,COSTA RICA,1974,3329.00,0.00
55,COSTA RICA,1975,3309.00,0.00
55,COSTA RICA,1976,3403.00,0.00
55,COSTA RICA,1977,3649.00,0.00
55,COSTA RICA,1978,3765.00,0.00
55,COSTA RICA,1979,3821.00,0.00
55,COSTA RICA,1980,3717.00,0.00
55,COSTA RICA,1981,3419.00,0.00
55,COSTA RICA,1982,3077.00,0.00
55,COSTA RICA,1983,3081.00,0.00
55,COSTA RICA,1984,3213.00,0.00
55,COSTA RICA,1985,3184.00,0.00
55,COSTA RICA,1986,3273.00,0.00
55,COSTA RICA,1987,3335.00,1.00
55,COSTA RICA,1988,3345.00,1.00
55,COSTA RICA,1989,3451.00,1.00
55,COSTA RICA,1990,3499.00,1.00
55,COSTA RICA,1991,3445.00,1.00
55,COSTA RICA,1992,3569.00,1.00
56,DOMINICA,1950,,
56,DOMINICA,1951,,
56,DOMINICA,1952
56,DOMINICA,1953
56,DOMINICA,1954
56,DOMINICA,1955
56,DOMINICA,1956
56,DOMINICA,1957
56,DOMINICA,1958
56,DOMINICA,1959
56,DOMINICA,1960
56,DOMINICA,1961
56,DOMINICA,1962
56,DOMINICA,1963
56,DOMINICA,1964
56,DOMINICA,1965
56,DOMINICA,1966
56,DOMINICA,1967
56,DOMINICA,1968
56,DOMINICA,1969
56,DOMINICA,1970
56,DOMINICA,1971
56,DOMINICA,1972
56,DOMINICA,1973
56,DOMINICA,1974
56,DOMINICA,1975
56,DOMINICA,1976
56,DOMINICA,1977
56,DOMINICA,1978
56,DOMINICA,1979
56,DOMINICA,1980
56,DOMINICA,1981
56,DOMINICA,1982
56,DOMINICA,1983
56,DOMINICA,1984,,
56,DOMINICA,1985,2563.00,
56,DOMINICA,1986,,
56,DOMINICA,1987,,
56,DOMINICA,1988,,
56,DOMINICA,1989,,
56,DOMINICA,1990,,
56,DOMINICA,1991,,
56,DOMINICA,1992,,
57,DOMINICAN REP.,1950,949.00,0.00
57,DOMINICAN REP.,1951,1065.00,0.00
57,DOMINICAN REP.,1952,1065.00,0.00
57,DOMINICAN REP.,1953,1024.00,0.00
57,DOMINICAN REP.,1954,1059.00,0.00
57,DOMINICAN REP.,1955,1082.00,0.00
57,DOMINICAN REP.,1956,1155.00,0.00
57,DOMINICAN REP.,1957,1197.00,0.00
57,DOMINICAN REP.,1958,1223.00,0.00
57,DOMINICAN REP.,1959,1163.00,0.00
57,DOMINICAN REP.,1960,1195.00,0.00
57,DOMINICAN REP.,1961,1143.00,0.00
57,DOMINICAN REP.,1962,1354.00,0.00
57,DOMINICAN REP.,1963,1439.00,0.00
57,DOMINICAN REP.,1964,1504.00,0.00
57,DOMINICAN REP.,1965,1271.00,0.00
57,DOMINICAN REP.,1966,1414.00,0.00
57,DOMINICAN REP.,1967,1396.00,0.00
57,DOMINICAN REP.,1968,1369.00,0.00
57,DOMINICAN REP.,1969,1464.00,0.00
57,DOMINICAN REP.,1970,1536.00,0.00
57,DOMINICAN REP.,1971,1652.00,0.00
57,DOMINICAN REP.,1972,1792.00,0.00
57,DOMINICAN REP.,1973,1916.00,0.00
57,DOMINICAN REP.,1974,2079.00,0.00
57,DOMINICAN REP.,1975,1961.00,0.00
57,DOMINICAN REP.,1976,2057.00,0.00
57,DOMINICAN REP.,1977,2098.00,0.00
57,DOMINICAN REP.,1978,2092.00,0.00
57,DOMINICAN REP.,1979,2102.00,0.00
57,DOMINICAN REP.,1980,2343.00,0.00
57,DOMINICAN REP.,1981,2285.00,0.00
57,DOMINICAN REP.,1982,2256.00,0.00
57,DOMINICAN REP.,1983,2283.00,0.00
57,DOMINICAN REP.,1984,2157.00,0.00
57,DOMINICAN REP.,1985,2111.00,0.00
57,DOMINICAN REP.,1986,2160.00,0.00
57,DOMINICAN REP.,1987,2231.00,0.00
57,DOMINICAN REP.,1988,2307.00,0.00
57,DOMINICAN REP.,1989,2430.00,0.00
57,DOMINICAN REP.,1990,2166.00,0.00
57,DOMINICAN REP.,1991,2111.00,0.00
57,DOMINICAN REP.,1992,2250.00,0.00
58,EL SALVADOR,1950,1206.00,1.00
58,EL SALVADOR,1951,1223.00,1.00
58,EL SALVADOR,1952,1278.00,1.00
58,EL SALVADOR,1953,1340.00,1.00
58,EL SALVADOR,1954,1356.00,1.00
58,EL SALVADOR,1955,1388.00,1.00
58,EL SALVADOR,1956,1426.00,1.00
58,EL SALVADOR,1957,1451.00,1.00
58,EL SALVADOR,1958,1425.00,1.00
58,EL SALVADOR,1959,1419.00,1.00
58,EL SALVADOR,1960,1427.00,1.00
58,EL SALVADOR,1961,1407.00,0.00
58,EL SALVADOR,1962,1578.00,0.00
58,EL SALVADOR,1963,1619.00,0.00
58,EL SALVADOR,1964,1690.00,0.00
58,EL SALVADOR,1965,1739.00,0.00
58,EL SALVADOR,1966,1808.00,0.00
58,EL SALVADOR,1967,1835.00,0.00
58,EL SALVADOR,1968,1854.00,0.00
58,EL SALVADOR,1969,1851.00,0.00
58,EL SALVADOR,1970,1810.00,0.00
58,EL SALVADOR,1971,1815.00,0.00
58,EL SALVADOR,1972,1882.00,0.00
58,EL SALVADOR,1973,1957.00,0.00
58,EL SALVADOR,1974,1985.00,0.00
58,EL SALVADOR,1975,2035.00,0.00
58,EL SALVADOR,1976,2133.00,0.00
58,EL SALVADOR,1977,2244.00,0.00
58,EL SALVADOR,1978,2330.00,0.00
58,EL SALVADOR,1979,2228.00,0.00
58,EL SALVADOR,1980,2014.00,0.00
58,EL SALVADOR,1981,1863.00,0.00
58,EL SALVADOR,1982,1744.00,0.00
58,EL SALVADOR,1983,1748.00,0.00
58,EL SALVADOR,1984,1787.00,0.00
58,EL SALVADOR,1985,1831.00,0.00
58,EL SALVADOR,1986,1813.00,0.00
58,EL SALVADOR,1987,1822.00,0.00
58,EL SALVADOR,1988,1842.00,0.00
58,EL SALVADOR,1989,1822.00,0.00
58,EL SALVADOR,1990,1824.00,1.00
58,EL SALVADOR,1991,1853.00,1.00
58,EL SALVADOR,1992,1876.00,1.00
59,GRENADA,1950,,
59,GRENADA,1951
59,GRENADA,1952
59,GRENADA,1953
59,GRENADA,1954
59,GRENADA,1955
59,GRENADA,1956
59,GRENADA,1957
59,GRENADA,1958
59,GRENADA,1959
59,GRENADA,1960
59,GRENADA,1961
59,GRENADA,1962
59,GRENADA,1963
59,GRENADA,1964
59,GRENADA,1965
59,GRENADA,1966
59,GRENADA,1967
59,GRENADA,1968
59,GRENADA,1969
59,GRENADA,1970
59,GRENADA,1971
59,GRENADA,1972
59,GRENADA,1973
59,GRENADA,1974
59,GRENADA,1975
59,GRENADA,1976
59,GRENADA,1977
59,GRENADA,1978
59,GRENADA,1979
59,GRENADA,1980
59,GRENADA,1981
59,GRENADA,1982
59,GRENADA,1983,,
59,GRENADA,1984,1861.00,
59,GRENADA,1985,1873.00,
59,GRENADA,1986,2140.00,
59,GRENADA,1987,2475.00,
59,GRENADA,1988,2626.00,
59,GRENADA,1989,2800.00,
59,GRENADA,1990,2881.00,
59,GRENADA,1991,,
59,GRENADA,1992,,
60,GUATEMALA,1950,1532.00,1.00
60,GUATEMALA,1951,1516.00,1.00
60,GUATEMALA,1952,1496.00,1.00
60,GUATEMALA,1953,1510.00,1.00
60,GUATEMALA,1954,1513.00,1.00
60,GUATEMALA,1955,1483.00,1.00
60,GUATEMALA,1956,1557.00,1.00
60,GUATEMALA,1957,1597.00,1.00
60,GUATEMALA,1958,1629.00,1.00
60,GUATEMALA,1959,1647.00,1.00
60,GUATEMALA,1960,1660.00,1.00
60,GUATEMALA,1961,1686.00,1.00
60,GUATEMALA,1962,1694.00,0.00
60,GUATEMALA,1963,1739.00,0.00
60,GUATEMALA,1964,1771.00,0.00
60,GUATEMALA,1965,1781.00,0.00
60,GUATEMALA,1966,1800.00,0.00
60,GUATEMALA,1967,1835.00,0.00
60,GUATEMALA,1968,1906.00,0.00
60,GUATEMALA,1969,1945.00,0.00
60,GUATEMALA,1970,2028.00,0.00
60,GUATEMALA,1971,2070.00,0.00
60,GUATEMALA,1972,2125.00,0.00
60,GUATEMALA,1973,2193.00,0.00
60,GUATEMALA,1974,2260.00,0.00
60,GUATEMALA,1975,2241.00,0.00
60,GUATEMALA,1976,2395.00,0.00
60,GUATEMALA,1977,2517.00,0.00
60,GUATEMALA,1978,2576.00,0.00
60,GUATEMALA,1979,2578.00,0.00
60,GUATEMALA,1980,2574.00,0.00
60,GUATEMALA,1981,2534.00,0.00
60,GUATEMALA,1982,2349.00,0.00
60,GUATEMALA,1983,2214.00,0.00
60,GUATEMALA,1984,2185.00,0.00
60,GUATEMALA,1985,2090.00,0.00
60,GUATEMALA,1986,2037.00,0.00
60,GUATEMALA,1987,2104.00,0.00
60,GUATEMALA,1988,2125.00,0.00
60,GUATEMALA,1989,2137.00,1.00
60,GUATEMALA,1990,2127.00,1.00
60,GUATEMALA,1991,2151.00,1.00
60,GUATEMALA,1992,2247.00,1.00
61,HAITI,1950,,0.00
61,HAITI,1951,,0.00
61,HAITI,1952,,0.00
61,HAITI,1953,,0.00
61,HAITI,1954,,0.00
61,HAITI,1955,,0.00
61,HAITI,1956,,0.00
61,HAITI,1957,,0.00
61,HAITI,1958,,0.00
61,HAITI,1959,,0.00
61,HAITI,1960,924.00,0.00
61,HAITI,1961,879.00,0.00
61,HAITI,1962,908.00,0.00
61,HAITI,1963,889.00,0.00
61,HAITI,1964,878.00,0.00
61,HAITI,1965,894.00,0.00
61,HAITI,1966,892.00,0.00
61,HAITI,1967,837.00,0.00
61,HAITI,1968,839.00,0.00
61,HAITI,1969,849.00,0.00
61,HAITI,1970,834.00,0.00
61,HAITI,1971,894.00,0.00
61,HAITI,1972,882.00,0.00
61,HAITI,1973,856.00,0.00
61,HAITI,1974,883.00,0.00
61,HAITI,1975,843.00,0.00
61,HAITI,1976,911.00,0.00
61,HAITI,1977,920.00,0.00
61,HAITI,1978,943.00,0.00
61,HAITI,1979,966.00,0.00
61,HAITI,1980,1033.00,0.00
61,HAITI,1981,1010.00,0.00
61,HAITI,1982,933.00,0.00
61,HAITI,1983,927.00,0.00
61,HAITI,1984,902.00,0.00
61,HAITI,1985,911.00,0.00
61,HAITI,1986,902.00,0.00
61,HAITI,1987,882.00,0.00
61,HAITI,1988,849.00,0.00
61,HAITI,1989,834.00,0.00
61,HAITI,1990,,0.00
61,HAITI,1991,,0.00
61,HAITI,1992,,0.00
62,HONDURAS,1950,981.00,1.00
62,HONDURAS,1951,997.00,1.00
62,HONDURAS,1952,1013.00,1.00
62,HONDURAS,1953,1047.00,1.00
62,HONDURAS,1954,981.00,1.00
62,HONDURAS,1955,988.00,1.00
62,HONDURAS,1956,1030.00,1.00
62,HONDURAS,1957,1068.00,1.00
62,HONDURAS,1958,1053.00,1.00
62,HONDURAS,1959,1052.00,1.00
62,HONDURAS,1960,1039.00,1.00
62,HONDURAS,1961,1031.00,1.00
62,HONDURAS,1962,1046.00,0.00
62,HONDURAS,1963,1052.00,0.00
62,HONDURAS,1964,1076.00,0.00
62,HONDURAS,1965,1121.00,0.00
62,HONDURAS,1966,1150.00,0.00
62,HONDURAS,1967,1168.00,0.00
62,HONDURAS,1968,1207.00,0.00
62,HONDURAS,1969,1190.00,0.00
62,HONDURAS,1970,1237.00,0.00
62,HONDURAS,1971,1239.00,0.00
62,HONDURAS,1972,1275.00,0.00
62,HONDURAS,1973,1320.00,0.00
62,HONDURAS,1974,1266.00,0.00
62,HONDURAS,1975,1274.00,0.00
62,HONDURAS,1976,1378.00,0.00
62,HONDURAS,1977,1471.00,0.00
62,HONDURAS,1978,1533.00,0.00
62,HONDURAS,1979,1532.00,0.00
62,HONDURAS,1980,1519.00,0.00
62,HONDURAS,1981,1503.00,0.00
62,HONDURAS,1982,1439.00,0.00
62,HONDURAS,1983,1374.00,0.00
62,HONDURAS,1984,1381.00,0.00
62,HONDURAS,1985,1387.00,0.00
62,HONDURAS,1986,1381.00,0.00
62,HONDURAS,1987,1400.00,0.00
62,HONDURAS,1988,1417.00,0.00
62,HONDURAS,1989,1432.00,0.00
62,HONDURAS,1990,1377.00,0.00
62,HONDURAS,1991,1364.00,0.00
62,HONDURAS,1992,1385.00,1.00
63,JAMAICA,1950,,
63,JAMAICA,1951,,
63,JAMAICA,1952,,
63,JAMAICA,1953,1155.00,
63,JAMAICA,1954,1269.00,
63,JAMAICA,1955,1374.00,
63,JAMAICA,1956,1496.00,
63,JAMAICA,1957,1680.00,
63,JAMAICA,1958,1686.00,
63,JAMAICA,1959,1702.00,
63,JAMAICA,1960,1773.00,
63,JAMAICA,1961,1771.00,
63,JAMAICA,1962,1810.00,1.00
63,JAMAICA,1963,1809.00,1.00
63,JAMAICA,1964,1980.00,1.00
63,JAMAICA,1965,2104.00,1.00
63,JAMAICA,1966,2179.00,1.00
63,JAMAICA,1967,2234.00,1.00
63,JAMAICA,1968,2497.00,1.00
63,JAMAICA,1969,2604.00,1.00
63,JAMAICA,1970,2645.00,1.00
63,JAMAICA,1971,2724.00,1.00
63,JAMAICA,1972,3099.00,1.00
63,JAMAICA,1973,2838.00,1.00
63,JAMAICA,1974,2922.00,0.00
63,JAMAICA,1975,2916.00,0.00
63,JAMAICA,1976,2787.00,0.00
63,JAMAICA,1977,2719.00,0.00
63,JAMAICA,1978,2601.00,0.00
63,JAMAICA,1979,2508.00,0.00
63,JAMAICA,1980,2362.00,0.00
63,JAMAICA,1981,2366.00,0.00
63,JAMAICA,1982,2389.00,0.00
63,JAMAICA,1983,2395.00,0.00
63,JAMAICA,1984,2354.00,0.00
63,JAMAICA,1985,2215.00,0.00
63,JAMAICA,1986,2218.00,0.00
63,JAMAICA,1987,2308.00,0.00
63,JAMAICA,1988,2443.00,0.00
63,JAMAICA,1989,2533.00,0.00
63,JAMAICA,1990,2545.00,1.00
63,JAMAICA,1991,2440.00,1.00
63,JAMAICA,1992,,1.00
64,MEXICO,1950,2198.00,0.00
64,MEXICO,1951,2339.00,0.00
64,MEXICO,1952,2336.00,0.00
64,MEXICO,1953,2237.00,0.00
64,MEXICO,1954,2397.00,0.00
64,MEXICO,1955,2514.00,0.00
64,MEXICO,1956,2590.00,0.00
64,MEXICO,1957,2711.00,0.00
64,MEXICO,1958,2751.00,0.00
64,MEXICO,1959,2726.00,0.00
64,MEXICO,1960,2836.00,0.00
64,MEXICO,1961,2864.00,0.00
64,MEXICO,1962,2897.00,0.00
64,MEXICO,1963,3019.00,0.00
64,MEXICO,1964,3258.00,0.00
64,MEXICO,1965,3351.00,0.00
64,MEXICO,1966,3467.00,0.00
64,MEXICO,1967,3582.00,0.00
64,MEXICO,1968,3766.00,0.00
64,MEXICO,1969,3846.00,0.00
64,MEXICO,1970,3987.00,0.00
64,MEXICO,1971,4213.00,0.00
64,MEXICO,1972,4404.00,0.00
64,MEXICO,1973,4609.00,0.00
64,MEXICO,1974,4782.00,0.00
64,MEXICO,1975,4928.00,0.00
64,MEXICO,1976,4973.00,0.00
64,MEXICO,1977,4900.00,0.00
64,MEXICO,1978,5208.00,0.00
64,MEXICO,1979,5621.00,0.00
64,MEXICO,1980,6054.00,0.00
64,MEXICO,1981,6467.00,0.00
64,MEXICO,1982,5942.00,0.00
64,MEXICO,1983,5401.00,0.00
64,MEXICO,1984,5524.00,0.00
64,MEXICO,1985,5621.00,0.00
64,MEXICO,1986,5283.00,0.00
64,MEXICO,1987,5262.00,1.00
64,MEXICO,1988,5349.00,1.00
64,MEXICO,1989,5566.00,1.00
64,MEXICO,1990,5827.00,1.00
64,MEXICO,1991,6018.00,1.00
64,MEXICO,1992,6253.00,1.00
65,NICARAGUA,1950,1152.00,1.00
65,NICARAGUA,1951,1235.00,1.00
65,NICARAGUA,1952,1414.00,1.00
65,NICARAGUA,1953,1446.00,1.00
65,NICARAGUA,1954,1593.00,1.00
65,NICARAGUA,1955,1620.00,1.00
65,NICARAGUA,1956,1578.00,1.00
65,NICARAGUA,1957,1651.00,1.00
65,NICARAGUA,1958,1604.00,1.00
65,NICARAGUA,1959,1481.00,1.00
65,NICARAGUA,1960,1606.00,1.00
65,NICARAGUA,1961,1684.00,0.00
65,NICARAGUA,1962,1826.00,0.00
65,NICARAGUA,1963,1928.00,0.00
65,NICARAGUA,1964,2083.00,0.00
65,NICARAGUA,1965,2246.00,0.00
65,NICARAGUA,1966,2272.00,0.00
65,NICARAGUA,1967,2427.00,0.00
65,NICARAGUA,1968,2339.00,0.00
65,NICARAGUA,1969,2343.00,0.00
65,NICARAGUA,1970,2359.00,0.00
65,NICARAGUA,1971,2344.00,0.00
65,NICARAGUA,1972,2278.00,0.00
65,NICARAGUA,1973,2357.00,0.00
65,NICARAGUA,1974,2629.00,0.00
65,NICARAGUA,1975,2531.00,0.00
65,NICARAGUA,1976,2581.00,0.00
65,NICARAGUA,1977,2761.00,0.00
65,NICARAGUA,1978,2459.00,0.00
65,NICARAGUA,1979,1707.00,0.00
65,NICARAGUA,1980,1853.00,0.00
65,NICARAGUA,1981,1889.00,0.00
65,NICARAGUA,1982,1839.00,0.00
65,NICARAGUA,1983,1919.00,0.00
65,NICARAGUA,1984,1889.00,0.00
65,NICARAGUA,1985,1790.00,0.00
65,NICARAGUA,1986,1729.00,0.00
65,NICARAGUA,1987,1719.00,0.00
65,NICARAGUA,1988,1430.00,0.00
65,NICARAGUA,1989,1324.00,0.00
65,NICARAGUA,1990,1294.00,0.00
65,NICARAGUA,1991,,0.00
65,NICARAGUA,1992,,1.00
66,PANAMA,1950,1309.00,
66,PANAMA,1951,1237.00,
66,PANAMA,1952,1330.00,
66,PANAMA,1953,1333.00,
66,PANAMA,1954,1351.00
66,PANAMA,1955,1362.00
66,PANAMA,1956,1404.00
66,PANAMA,1957,1493.00
66,PANAMA,1958,1487.00
66,PANAMA,1959,1513.00
66,PANAMA,1960,1575.00
66,PANAMA,1961,1690.00
66,PANAMA,1962,1780.00
66,PANAMA,1963,1886.00
66,PANAMA,1964,1908.00
66,PANAMA,1965,2014.00
66,PANAMA,1966,2117.00
66,PANAMA,1967,2233.00
66,PANAMA,1968,2314.00
66,PANAMA,1969,2434.00
66,PANAMA,1970,2584.00
66,PANAMA,1971,2772.00
66,PANAMA,1972,2855.00
66,PANAMA,1973,2903.00
66,PANAMA,1974,2919.00
66,PANAMA,1975,2884.00
66,PANAMA,1976,2854.00
66,PANAMA,1977,2793.00
66,PANAMA,1978,3004.00
66,PANAMA,1979,3062.00
66,PANAMA,1980,3392.00
66,PANAMA,1981,3492.00
66,PANAMA,1982,3593.00
66,PANAMA,1983,3480.00
66,PANAMA,1984,3437.00
66,PANAMA,1985,3499.00
66,PANAMA,1986,3532.00
66,PANAMA,1987,3538.00
66,PANAMA,1988,2811.00
66,PANAMA,1989,2785.00
66,PANAMA,1990,2888.00
66,PANAMA,1991,3103.00
66,PANAMA,1992,3332.00
67,PUERTO RICO,1950,
67,PUERTO RICO,1951,
67,PUERTO RICO,1952,
67,PUERTO RICO,1953,
67,PUERTO RICO,1954,
67,PUERTO RICO,1955,2404.00
67,PUERTO RICO,1956,2479.00
67,PUERTO RICO,1957,2526.00
67,PUERTO RICO,1958,2723.00
67,PUERTO RICO,1959,2972.00
67,PUERTO RICO,1960,3102.00
67,PUERTO RICO,1961,3342.00
67,PUERTO RICO,1962,3624.00
67,PUERTO RICO,1963,3846.00
67,PUERTO RICO,1964,4162.00
67,PUERTO RICO,1965,4414.00
67,PUERTO RICO,1966,4647.00
67,PUERTO RICO,1967,4805.00
67,PUERTO RICO,1968,4915.00
67,PUERTO RICO,1969,5540.00
67,PUERTO RICO,1970,5780.00
67,PUERTO RICO,1971,6006.00
67,PUERTO RICO,1972,6318.00
67,PUERTO RICO,1973,6324.00
67,PUERTO RICO,1974,6100.00
67,PUERTO RICO,1975,5990.00
67,PUERTO RICO,1976,6122.00
67,PUERTO RICO,1977,6393.00
67,PUERTO RICO,1978,6649.00
67,PUERTO RICO,1979,6949.00
67,PUERTO RICO,1980,6924.00
67,PUERTO RICO,1981,6917.00
67,PUERTO RICO,1982,6585.00
67,PUERTO RICO,1983,6611.00
67,PUERTO RICO,1984,7029.00
67,PUERTO RICO,1985,7120.00
67,PUERTO RICO,1986,7641.00
67,PUERTO RICO,1987,7937.00
67,PUERTO RICO,1988,8376.00
67,PUERTO RICO,1989,8727.00
67,PUERTO RICO,1990,
67,PUERTO RICO,1991
67,PUERTO RICO,1992
68,ST.KITTS&NEVIS,1950
68,ST.KITTS&NEVIS,1951
68,ST.KITTS&NEVIS,1952
68,ST.KITTS&NEVIS,1953
68,ST.KITTS&NEVIS,1954
68,ST.KITTS&NEVIS,1955
68,ST.KITTS&NEVIS,1956
68,ST.KITTS&NEVIS,1957
68,ST.KITTS&NEVIS,1958
68,ST.KITTS&NEVIS,1959
68,ST.KITTS&NEVIS,1960
68,ST.KITTS&NEVIS,1961
68,ST.KITTS&NEVIS,1962
68,ST.KITTS&NEVIS,1963
68,ST.KITTS&NEVIS,1964
68,ST.KITTS&NEVIS,1965
68,ST.KITTS&NEVIS,1966
68,ST.KITTS&NEVIS,1967
68,ST.KITTS&NEVIS,1968
68,ST.KITTS&NEVIS,1969
68,ST.KITTS&NEVIS,1970
68,ST.KITTS&NEVIS,1971
68,ST.KITTS&NEVIS,1972
68,ST.KITTS&NEVIS,1973
68,ST.KITTS&NEVIS,1974
68,ST.KITTS&NEVIS,1975
68,ST.KITTS&NEVIS,1976
68,ST.KITTS&NEVIS,1977
68,ST.KITTS&NEVIS,1978
68,ST.KITTS&NEVIS,1979
68,ST.KITTS&NEVIS,1980,
68,ST.KITTS&NEVIS,1981,
68,ST.KITTS&NEVIS,1982,
68,ST.KITTS&NEVIS,1983,3070.00
68,ST.KITTS&NEVIS,1984,3286.00
68,ST.KITTS&NEVIS,1985,3447.00
68,ST.KITTS&NEVIS,1986,3725.00
68,ST.KITTS&NEVIS,1987,4081.00
68,ST.KITTS&NEVIS,1988,4307.00
68,ST.KITTS&NEVIS,1989,4758.00
68,ST.KITTS&NEVIS,1990,5037.00
68,ST.KITTS&NEVIS,1991,5072.00
68,ST.KITTS&NEVIS,1992,4799.00
69,ST.LUCIA,1950,
69,ST.LUCIA,1951,
69,ST.LUCIA,1952,
69,ST.LUCIA,1953
69,ST.LUCIA,1954
69,ST.LUCIA,1955
69,ST.LUCIA,1956
69,ST.LUCIA,1957
69,ST.LUCIA,1958
69,ST.LUCIA,1959
69,ST.LUCIA,1960
69,ST.LUCIA,1961
69,ST.LUCIA,1962
69,ST.LUCIA,1963
69,ST.LUCIA,1964
69,ST.LUCIA,1965
69,ST.LUCIA,1966
69,ST.LUCIA,1967
69,ST.LUCIA,1968
69,ST.LUCIA,1969
69,ST.LUCIA,1970
69,ST.LUCIA,1971
69,ST.LUCIA,1972
69,ST.LUCIA,1973
69,ST.LUCIA,1974
69,ST.LUCIA,1975
69,ST.LUCIA,1976
69,ST.LUCIA,1977
69,ST.LUCIA,1978
69,ST.LUCIA,1979
69,ST.LUCIA,1980
69,ST.LUCIA,1981
69,ST.LUCIA,1982
69,ST.LUCIA,1983
69,ST.LUCIA,1984
69,ST.LUCIA,1985,2211.00
69,ST.LUCIA,1986,
69,ST.LUCIA,1987,
69,ST.LUCIA,1988,
69,ST.LUCIA,1989,
69,ST.LUCIA,1990,
69,ST.LUCIA,1991,
69,ST.LUCIA,1992,
70,ST.VINCENT&GRE,1950,
70,ST.VINCENT&GRE,1951,
70,ST.VINCENT&GRE,1952,
70,ST.VINCENT&GRE,1953,
70,ST.VINCENT&GRE,1954,
70,ST.VINCENT&GRE,1955,
70,ST.VINCENT&GRE,1956,
70,ST.VINCENT&GRE,1957,
70,ST.VINCENT&GRE,1958
70,ST.VINCENT&GRE,1959
70,ST.VINCENT&GRE,1960
70,ST.VINCENT&GRE,1961
70,ST.VINCENT&GRE,1962
70,ST.VINCENT&GRE,1963
70,ST.VINCENT&GRE,1964
70,ST.VINCENT&GRE,1965
70,ST.VINCENT&GRE,1966
70,ST.VINCENT&GRE,1967
70,ST.VINCENT&GRE,1968
70,ST.VINCENT&GRE,1969
70,ST.VINCENT&GRE,1970
70,ST.VINCENT&GRE,1971
70,ST.VINCENT&GRE,1972
70,ST.VINCENT&GRE,1973
70,ST.VINCENT&GRE,1974,
70,ST.VINCENT&GRE,1975,
70,ST.VINCENT&GRE,1976,
70,ST.VINCENT&GRE,1977,
70,ST.VINCENT&GRE,1978,
70,ST.VINCENT&GRE,1979,
70,ST.VINCENT&GRE,1980,
70,ST.VINCENT&GRE,1981,
70,ST.VINCENT&GRE,1982,
70,ST.VINCENT&GRE,1983,
70,ST.VINCENT&GRE,1984,
70,ST.VINCENT&GRE,1985,2411.00
70,ST.VINCENT&GRE,1986,
70,ST.VINCENT&GRE,1987,
70,ST.VINCENT&GRE,1988,
70,ST.VINCENT&GRE,1989,
70,ST.VINCENT&GRE,1990,,
70,ST.VINCENT&GRE,1991,,
70,ST.VINCENT&GRE,1992,,
