countrycode,country,currency_unit,year,rgdpe,rgdpo,pop,emp,avh,hc,cgdpe,cgdpo,ck,ctfp,rgdpna,rkna,rtfpna,labsh,xr,pl_gdpe,pl_gdpo,i_cig,i_xm,i_xr,i_outlier,cor_exp,statcap,csh_c,csh_i,csh_g,csh_x,csh_m,csh_r,pl_c,pl_i,pl_g,pl_x,pl_m,pl_k,pl_gdpo_old,nom_p,nom_pp,pl_gdpe_old,nominal_gdpe,nominal_gdpo,nominal_gdp,timber,oil,ng,coal,bauxite,copper,nickel,lead,phosphate,tin,zinc,gold,silver,iron,countrycode_1,phi_NR_timber,phi_NR_oil,phi_NR_ng,phi_NR_coal,phi_NR_nickel,phi_NR_lead,phi_NR_bauxite,phi_NR_copper,phi_NR_phosphate,phi_NR_tin,phi_NR_zinc,phi_NR_silver,phi_NR_iron,phi_NR_gold,tag_phi_NR_subsoil,phi_NR_subsoil,nominal_gdp_serb,nominal_gdp_mont,mnominal_gdp_serb,mnominal_gdp_mont,share_serb,phi_NR_timber_serb,phi_NR_subsoil_serb,mphi_NR_timber_serb,mphi_NR_subsoil_serb,share_mont,phi_NR_timber_mont,phi_NR_subsoil_mont,mphi_NR_timber_mont,mphi_NR_subsoil_mont
USA,United States,US Dollar,1985.0,6.842254e6,6.860966e6,241.11975199999998,110.78332,1742.29,3.3811595,6.8669815e6,6.816246e6,1.937019e7,1.0,6.7956e6,2.2054654e7,0.80021876,0.6357071,1.0,0.609409,0.61394495,1,1,0,0,1.0,,0.66823393,0.2412595,0.12568294,0.06183734,-0.10649443,0.00948074,0.5966391387476356,0.5165145766847,0.8556229282424066,0.4899685,0.49786454,0.61394495,1.0,0.609409,0.609409,1.0,6.8669816e12,6.816246e12,6.816246e12,0.0,5.9263949159974686e10,2.17540484378347e10,5.343314837586395e9,1.728727203e7,6.237250587847234e8,1.4871652688821763e8,1.2705906287545014e7,4.718492649999999e8,118661.48458443458,0.0,1.6345396657566607e8,0.0,0.0,USA,0.0,0.008694514750363933,0.0031915000215784824,0.0007839087730354894,2.181795265047529e-5,1.8640622368178536e-6,2.5361867339056866e-6,9.150565901602e-5,6.922421560899961e-5,1.740862771791514e-8,0.0,0.0,0.0,2.3980057750816093e-5,0,0.012880869087602654,,,,,,,,,,,,,,
USA,United States,US Dollar,1986.0,7.056732e6,7.064714e6,243.495805,113.35015,1732.17,3.3875747,7.091677e6,7.046521e6,2.0026518e7,1.0,7.0285e6,2.2698254e7,0.8062083,0.6376342,1.0,0.6239709,0.6279695,2,1,0,0,,,0.6757951,0.23110919,0.12966211,0.051769536,-0.099193804,0.010857852,0.6083152899745853,0.5350884647198828,0.8639911453932166,0.56581897,0.55374813,0.6279695,1.0,0.6239709,0.6239709,1.0,7.091677e12,7.046521e12,7.046521e12,0.0,1.8796673458693314e10,1.1731923867714556e10,2.9603999220108128e9,1.129110159e7,4.5009040559871835e8,0.0,0.0,2.408241903015809e8,0.0,0.0,2.840770608184701e8,0.0,0.0,USA,0.0,0.002667511206170702,0.0016649242992832008,0.0004201222085420897,0.0,0.0,1.6023654444774624e-6,6.387413195015205e-5,3.4176325282139074e-5,0.0,0.0,0.0,0.0,4.0314513353363515e-5,0,0.004892525050026126,,,,,,,,,,,,,,
USA,United States,US Dollar,1987.0,7.2544455e6,7.288959e6,245.92099399999998,116.35659,1733.28,3.3940017,7.2905665e6,7.2679935e6,2.0503916e7,1.0,7.2511e6,2.3326776e7,0.80893713,0.64460665,1.0,0.6445315,0.6465333,2,1,0,0,,,0.67597896,0.22855017,0.12950885,0.05442804,-0.095641166,0.007175144,0.6303467094519644,0.5490334179982465,0.8870997692942504,0.6204038,0.6100204,0.6465333,1.0,0.6445315,0.6445315,1.0,7.2905665e12,7.267993e12,7.267993e12,0.0,3.1656141215507286e10,5.8329072681880245e9,3.4310739054733515e7,9.694908501e6,8.791463515855389e8,0.0,4.514135442531036e7,1.260291262479218e7,0.0,0.0,6.463514635951043e8,0.0,0.0,USA,0.0,0.004355554566544584,0.000802547149231888,4.720799517351072e-6,0.0,6.210979129409894e-6,1.3339182026733256e-6,0.00012096136039580282,1.7340292128778437e-6,0.0,0.0,0.0,0.0,8.893121400012427e-5,0,0.005381994016234712,,,,,,,,,,,,,,
USA,United States,US Dollar,1988.0,7.550633e6,7.5770775e6,248.381577,118.98381,1733.43,3.4004412,7.5703295e6,7.5618325e6,2.1097714e7,1.0,7.5484e6,2.3961024e7,0.8211952,0.6489656,1.0,0.66849136,0.6692425,2,1,0,0,,,0.6771403,0.21901669,0.12676679,0.061531354,-0.09245006,0.007994941,0.6542625303076093,0.5721039702553343,0.9110263300253139,0.6653918,0.6583684,0.6692425,1.0,0.66849136,0.66849136,1.0,7.5703297e12,7.5618326e12,7.5618326e12,0.0,2.017724548301438e10,4.067039349143018e9,3.8458041498396564e8,9.883789898e6,2.0634676727312772e9,3.023345668277945e9,6.75388898678414e7,1.5457086749861357e8,0.0,1.199917481087317e7,6.506611666424363e8,0.0,0.0,USA,0.0,0.002668301012452197,0.0005378377946651215,5.085809713396498e-5,0.0003998165316693072,8.931550561049899e-6,1.307062780888475e-6,0.0002728793127360357,2.044092701302399e-5,0.0,1.5868077891700673e-6,0.0,0.0,8.604543425795534e-5,0,0.0040480045310587135,,,,,,,,,,,,,,
USA,United States,US Dollar,1989.0,7.8240075e6,7.8453895e6,250.85775099999998,121.44285,1741.94,3.4068928,7.8145715e6,7.8275075e6,2.1574754e7,1.0,7.8175e6,2.4600122e7,0.8304957,0.63819903,1.0,0.69608426,0.69493383,2,1,0,0,,,0.67591953,0.21425547,0.12430489,0.06910576,-0.09120977,0.0076240906,0.679391308093502,0.6060511191201684,0.9420373801328871,0.6722437,0.69053763,0.69493383,1.0,0.69608426,0.69608426,1.0,7.8145714e12,7.8275076e12,7.8275076e12,0.0,2.7169825881636482e10,5.245293020372446e9,1.7402260757008286e9,1.48003e7,2.561070742849237e9,0.0,8.02213088906688e7,4.087655571907932e8,0.0,1.3688773636394477e8,3.044225620189515e8,0.0,0.0,USA,0.0,0.00347106986323133,0.0006701102394306479,0.00022232186223383494,0.0,1.024864012351191e-5,1.8908062024609625e-6,0.0003271885330378872,5.222167462070114e-5,0.0,1.7488036118037325e-5,0.0,0.0,3.889137844736191e-5,0,0.004811431033445772,,,,,,,,,,,,,,
USA,United States,US Dollar,1990.0,7.9405835e6,7.963012e6,253.33909699999998,122.68879,1724.17,3.4133568,7.962127e6,7.9679535e6,2.1852088e7,1.0,7.9626e6,2.5188296e7,0.8322658,0.6400908,1.0,0.7227717,0.72224313,2,1,0,0,,,0.70175636,0.19368629,0.11730062,0.06844518,-0.08936565,0.008177174,0.6859263705195895,0.6586606116131525,1.0490603963892982,0.7203686,0.7267969,0.72224313,1.0,0.7227717,0.7227717,1.0,7.962127e12,7.9679534e12,7.9679534e12,0.0,4.050118094401447e10,1.0736015473380682e10,1.0782534694029496e9,1.067446819e7,2.346485142811373e9,767425.2416918434,1.5317570396475768e8,3.0846003597753775e8,0.0,1.5949401145374453e8,3.4155078409429467e8,0.0,0.0,USA,0.0,0.0050830092715464965,0.001347399382405553,0.00013532376721628293,9.63139722797377e-8,1.922397088876961e-5,1.339675029565201e-6,0.00029449031999692827,3.87125803798841e-5,0.0,2.001693580481481e-5,0.0,0.0,4.286556001058651e-5,0,0.006982477777251159,,,,,,,,,,,,,,
USA,United States,US Dollar,1991.0,7.925818e6,7.9256295e6,255.80734199999998,121.23214,1712.32,3.4321568,7.9388345e6,7.9447295e6,2.1851852e7,1.0,7.9418e6,2.565282e7,0.8280669,0.6405264,1.0,0.7486237,0.7480683,2,1,0,0,,,0.70567185,0.18045971,0.11763251,0.072275564,-0.086234294,0.010194676,0.7099065482787328,0.673849210146784,1.0955975918024614,0.734148,0.74286664,0.7480683,1.0,0.7486237,0.7486237,1.0,7.9388344e12,7.9447295e12,7.9447295e12,0.0,3.0951849783869667e10,1.3225081937725283e10,1.7076572581372795e9,1.154013563e6,1.84939257123967e9,9.465107024169194e6,2.252736559871849e7,3.897240804055748e8,0.0,0.0,7.273660573758395e7,0.0,0.0,USA,0.0,0.0038958972336964595,0.0016646358940215608,0.00021494215158493683,1.191369321368278e-6,2.8355107023120112e-6,1.452552360887623e-7,0.00023278232004299366,4.9054417663536204e-5,0.0,0.0,0.0,0.0,9.155328132575837e-6,0,0.006070639480401831,,,,,,,,,,,,,,
USA,United States,US Dollar,1992.0,8.212727e6,8.2113945e6,258.275919,121.48073,1715.65,3.4510603,8.1768265e6,8.2138115e6,2.188257e7,1.0,8.2122e6,2.6160804e7,0.8461575,0.6421428,1.0,0.7694306,0.76596594,2,1,0,0,,,0.6970947,0.19113529,0.1124413,0.078534715,-0.090883054,0.011677025,0.7399484265865965,0.657600899426903,1.142304405077765,0.69346035,0.74145854,0.76596594,1.0,0.7694306,0.7694306,1.0,8.1768266e12,8.2138114e12,8.2138114e12,0.0,2.7944228318715393e10,9.181225370883291e9,1.49034781339736e9,969215.8179,1.8142831680909817e9,2.152240999999997e6,4.396978173808554e6,2.8281549278979486e8,0.0,0.0,0.0,0.0,0.0,USA,0.0,0.0034021024902976503,0.0011177789324511903,0.00018144412325650156,2.620270770159989e-7,5.353152080023574e-7,1.1799830398268968e-7,0.0002208820087593382,3.443170021877167e-5,0.0,0.0,0.0,0.0,0.0,0,0.004957554595572454,,,,,,,,,,,,,,
USA,United States,US Dollar,1993.0,8.485765e6,8.469315e6,260.803255,122.83451,1725.39,3.470068,8.455386e6,8.449717e6,2.2473502e7,1.0,8.4481e6,2.6752074e7,0.8543829,0.64033693,1.0,0.7822588,0.7827836,2,1,0,0,,,0.70270765,0.20071232,0.106993906,0.07854716,-0.10014849,0.011187427,0.7551096411482101,0.6622198784655535,1.1857512210124561,0.70025027,0.71275723,0.7827836,1.0,0.7822588,0.7822588,1.0,8.455386e12,8.449717e12,8.449717e12,0.0,2.244767666156197e10,1.5480743499607569e10,1.0243748221187245e7,914694.8711,1.172140907041322e9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USA,0.0,0.0026566187832094703,0.0018321020290499716,1.212318510515334e-6,0.0,0.0,1.082515403311471e-7,0.00013871954755773313,0.0,0.0,0.0,0.0,0.0,0.0,0,0.004628760929868022,,,,,,,,,,,,,,
USA,United States,US Dollar,1994.0,8.874474e6,8.842204e6,263.46898,125.44605,1734.36,3.48918,8.793619e6,8.79747e6,2.3224944e7,1.0,8.7957e6,2.742469e7,0.86677957,0.63635784,1.0,0.79950017,0.7991502,2,1,0,0,,,0.7022423,0.20754507,0.102968775,0.08050404,-0.10519291,0.011932721,0.7689922633788895,0.6962154713383201,1.2157444847100647,0.7234029,0.74455005,0.7991502,1.0,0.79950017,0.79950017,1.0,8.793619e12,8.79747e12,8.79747e12,0.0,2.009726120540723e10,1.2825649535682566e10,,1.509703596e6,1.8194636237958279e9,0.0,0.0,0.0,0.0,0.0,294801.9797437083,0.0,0.0,USA,0.0,0.002284436509200097,0.0014578793475419148,,0.0,0.0,1.716065675578301e-7,0.00020681669441816253,0.0,0.0,0.0,0.0,0.0,3.350985980765375e-8,0,0.00394933766758754,,,,,,,,,,,,,,
USA,United States,US Dollar,1995.0,9.111157e6,9.07105e6,266.323717,127.21584,1736.61,3.5083978,9.007711e6,9.022014e6,2.4160232e7,1.0,9.0199e6,2.8155274e7,0.86956257,0.6381527,1.0,0.81700003,0.81570476,0,1,0,0,,,0.7101253,0.20177926,0.098815024,0.084061384,-0.10798276,0.013201799,0.7784433201511066,0.7317949212994882,1.2680725081380455,0.76867443,0.79121697,0.81570476,1.0,0.81700003,0.81700003,1.0,9.007711e12,9.022014e12,9.022014e12,0.0,2.2548603312107086e10,1.299330922498079e10,8.692734113059707e7,768556.8489,2.868446308643099e9,1.3189481401812716e6,1.772873768522224e7,0.0,0.0,0.0,0.0,0.0,0.0,USA,0.0,0.002499287121629564,0.0014401783544574901,9.635026223045445e-6,1.461922077933029e-7,1.965053230398248e-6,8.51868387637386e-8,0.0003179385800107738,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0042692355145978285,,,,,,,,,,,,,,
USA,United States,US Dollar,1996.0,9.489392e6,9.430334e6,269.39363199999997,129.08559,1727.93,3.5117826,9.362176e6,9.364049e6,2.4838432e7,1.0,9.3614e6,2.8985402e7,0.88420385,0.6346651,1.0,0.83141994,0.83125365,1,1,0,0,1.0,,0.7146665,0.20393614,0.09356662,0.0860214,-0.11085053,0.01265985,0.7880251784939001,0.7542672141169937,1.3310318040395341,0.7731562,0.7876872,0.83125365,1.0,0.83141994,0.83141994,1.0,9.362176e12,9.364049e12,9.364049e12,0.0,2.956328480302978e10,2.345624980383581e10,6.0542493832564496e7,1.148972251e6,1.8778259609859107e9,641263.5984894267,9.469111557869443e7,6.469342623405446e7,0.0,0.0,1.0930788765559342e7,0.0,0.0,USA,0.0,0.003157104891121529,0.0025049260079336336,6.465418327935451e-6,6.848144435836431e-8,1.0112197820068102e-5,1.2270036762028748e-7,0.00020053568355489455,6.9087022551029686e-6,0.0,0.0,0.0,0.0,1.1673143531068965e-6,0,0.005887411397178249,,,,,,,,,,,,,,
USA,United States,US Dollar,1997.0,9.969762e6,9.869378e6,272.64333999999997,132.04805,1739.61,3.5151708,9.764408e6,9.78466e6,2.5786452e7,1.0,9.7832e6,2.9882946e7,0.9001899,0.63470924,1.0,0.84786505,0.8461101,2,1,0,0,,,0.7019221,0.21389557,0.094323084,0.09581493,-0.11914491,0.013189193,0.811086720837486,0.7665457136859538,1.3059646964777298,0.73335564,0.77031296,0.8461101,1.0,0.84786505,0.84786505,1.0,9.764408e12,9.78466e12,9.78466e12,0.0,2.656562746695818e10,2.0254708825450916e10,4.7706356682084866e7,1.057261276e6,2.040644521231538e9,0.0,4.863248839607529e7,2.776199001663897e8,0.0,2.471032717500823e7,0.0,0.0,0.0,USA,0.0,0.0027150281447634312,0.002070047266660109,4.875627396231577e-6,0.0,4.970278790119016e-6,1.0805293886917461e-7,0.00020855548454452942,2.8372973438540335e-5,0.0,2.5254149870882704e-6,0.0,0.0,0.0,0,0.005034483243518919,,,,,,,,,,,,,,
USA,United States,US Dollar,1998.0,1.0481537e7,1.0309118e7,275.986072,134.14735,1741.65,3.518562,1.0188525e7,1.0215233e7,2.7033104e7,1.0,1.02138e7,3.087906e7,0.9189172,0.649469,1.0,0.85792595,0.85568285,2,1,0,0,,,0.7031209,0.21884906,0.09387763,0.096257605,-0.12378746,0.011682302,0.8240117022883899,0.776929933579768,1.3007545217035046,0.69199556,0.74680644,0.85568285,1.0,0.85792595,0.85792595,1.0,1.0188525e13,1.0215233e13,1.0215233e13,0.0,1.0231322041041317e10,1.032080798420947e10,3.8538298754940726e7,0.0,8.843089033931631e8,,1.4786691286210123e7,4.1408787160288423e8,,0.0,0.0,0.0,0.0,USA,0.0,0.0010015750406022453,0.0010103350900662784,3.772630554036662e-6,,1.4475139054318585e-6,0.0,8.6567671535319e-5,4.053631340601854e-5,,0.0,0.0,0.0,0.0,0,0.00214423426006933,,,,,,,,,,,,,,
USA,United States,US Dollar,1999.0,1.0999349e7,1.0807267e7,279.30003,136.38443,1745.85,3.5219567,1.0698843e7,1.0712516e7,2.8316298e7,1.0,1.07111e7,3.19588e7,0.9413751,0.65183604,1.0,0.8693464,0.8682368,1,1,0,0,,,0.70621,0.22609572,0.094561644,0.09364114,-0.13172625,0.011217718,0.8384084585052105,0.7803706996765534,1.3131382673355254,0.69062084,0.7506238,0.8682368,1.0,0.8693464,0.8693464,1.0,1.0698843e13,1.0712516e13,1.0712516e13,0.0,1.662120376836039e10,2.5602889637053485e9,2.0741509711732006e8,0.0,6.372166459630344e8,,2.9485721532505797e6,4.25621925956739e8,,0.0,0.0,0.0,0.0,USA,0.0,0.0015515686861687404,0.00023899978840223918,1.9361941181329253e-5,,2.7524554091571864e-7,0.0,5.948338086461269e-5,3.973127708826894e-5,,0.0,0.0,0.0,0.0,0,0.0019094203192461065,,,,,,,,,,,,,,
USA,United States,US Dollar,2000.0,1.1437912e7,1.1275426e7,282.49631,138.36305,1738.53,3.5253546,1.1214124e7,1.1159647e7,2.964169e7,1.0,1.11581e7,3.3077686e7,0.95943165,0.6636387,1.0,0.8827083,0.88701737,2,1,0,0,,,0.7123946,0.23608042,0.09518549,0.10761069,-0.1609439,0.009672687,0.8591620080949378,0.77306609883531,1.3308712849966304,0.6497908,0.7004599,0.88701737,1.0,0.8827083,0.8827083,1.0,1.1214124e13,1.1159647e13,1.1159647e13,0.0,3.890935595381475e10,4.156594534357974e10,2.3409741713669114e9,0.0,9.557521005279062e8,,0.0,4.223737562396006e8,,0.0,0.0,0.0,0.0,USA,0.0,0.0034866116235562467,0.00372466479144639,0.0002097713404976728,,0.0,0.0,8.564357597937026e-5,3.784830696601963e-5,,0.0,0.0,0.0,0.0,0,0.007544539638445699,,,,,,,,,,,,,,
USA,United States,US Dollar,2001.0,1.1570865e7,1.1368939e7,285.544778,138.58023,1721.32,3.5351913,1.1382511e7,1.1281034e7,3.09437e7,1.0,1.12801e7,3.404227e7,0.9578253,0.6643244,1.0,0.8990898,0.9071775,2,1,0,0,,,0.72382134,0.2223197,0.099432476,0.10216334,-0.15536486,0.0076279812,0.8754933311636371,0.774881558115752,1.3485767126712913,0.63427407,0.6732961,0.9071775,1.0,0.8990898,0.8990898,1.0,1.1382511e13,1.1281034e13,1.1281034e13,0.0,2.889048325462563e10,3.7876065133475975e10,1.150263720553202e10,0.0,6.19584525912307e8,,1.883475764250401e6,3.165953362451469e8,,0.0,0.0,0.0,0.0,USA,0.0,0.0025609783905778563,0.003357499543086418,0.0010196439103630386,,1.669595032007676e-7,0.0,5.4922673601999795e-5,2.8064390876941668e-5,,0.0,0.0,0.0,0.0,0,0.0070212758680094555,,,,,,,,,,,,,,
USA,United States,US Dollar,2002.0,1.1776021e7,1.1515518e7,288.467308,138.33696,1718.59,3.5450554,1.1623669e7,1.1486391e7,3.1964198e7,1.0,1.14863e7,3.4851148e7,0.96691656,0.6552747,1.0,0.9110893,0.921978,1,1,0,0,,,0.72803885,0.22075014,0.1039836,0.09422896,-0.15473115,0.007729599,0.8895862676619922,0.7670305908212837,1.3674690726125651,0.6404782,0.67646337,0.921978,1.0,0.9110893,0.9110893,1.0,1.1623669e13,1.1486391e13,1.1486391e13,0.0,2.900296762666427e10,1.9322229951072292e10,2.7305115852847524e9,0.0,5.2158179202133465e8,,0.0,3.22722837631725e8,,0.0,0.0,0.0,0.0,USA,0.0,0.0025249852500623176,0.0016821846044442587,0.00023771710421900837,,0.0,0.0,4.5408675019316033e-5,2.809610434930803e-5,,0.0,0.0,0.0,0.0,0,0.004518391738094209,,,,,,,,,,,,,,
USA,United States,US Dollar,2003.0,1.2060739e7,1.1789128e7,291.290823,139.62138,1709.4,3.554947,1.1894552e7,1.1779402e7,3.3108044e7,1.0,1.17795e7,3.567524e7,0.97590995,0.65363485,1.0,0.93230075,0.9414146,2,1,0,0,,,0.7286388,0.21868502,0.10836342,0.08729188,-0.14994818,0.00696897,0.9092699098901413,0.7898745137249301,1.3745868798149437,0.7037313,0.73888355,0.9414146,1.0,0.93230075,0.93230075,1.0,1.1894552e13,1.1779402e13,1.1779402e13,0.0,3.611375556541053e10,4.768190494640615e10,2.93722759369051e9,0.0,6.658948801699005e8,,6.372957978240534e6,1.469329494245703e8,,0.0,1.3962860450029373e8,0.0,0.0,USA,0.0,0.0030658395093149785,0.004047905452517051,0.0002493528646799479,,5.410256024329888e-7,0.0,5.6530449428826575e-5,1.2473719072227605e-5,,0.0,0.0,0.0,1.185362434909778e-5,0,0.007444496644964562,,,,,,,,,,,,,,
USA,United States,US Dollar,2004.0,1.2482813e7,1.2196382e7,294.06311999999997,141.16116,1709.64,3.564866,1.2299415e7,1.2189376e7,3.5040692e7,1.0,1.21894e7,3.658971e7,0.9920577,0.6470231,1.0,0.95921636,0.96787566,2,1,0,0,,,0.7252014,0.22646576,0.11027569,0.08966014,-0.15911828,0.007515299,0.9356144244754814,0.8272123243612546,1.385516442874773,0.7483806,0.786403,0.96787566,1.0,0.95921636,0.95921636,1.0,1.2299415e13,1.2189376e13,1.2189376e13,0.0,5.0449834289196075e10,5.0779475870690346e10,2.515982923811161e10,0.0,1.8555276701881053e9,,1.561086858671785e8,1.7348981915079272e8,,0.0,3.101672747875999e8,0.0,0.0,USA,0.0,0.004138836436444798,0.004165879787680303,0.0020640784940640657,,1.2806946270801898e-5,0.0,0.0001522249901988416,1.4232871028622788e-5,,0.0,0.0,0.0,2.5445705350089088e-5,0,0.010573505231037521,,,,,,,,,,,,,,
USA,United States,US Dollar,2005.0,1.2826291e7,1.25643e7,296.820296,143.6192,1708.56,3.574813,1.2826291e7,1.25643e7,3.756905e7,1.0,1.25643e7,3.756905e7,1.0,0.6398274,1.0,0.97957397,1.0,1,1,0,0,1.0,,0.7384099,0.22712632,0.114035286,0.09487693,-0.18282777,0.0083793765,0.9488980549226005,0.8767967255249242,1.3829122320750233,0.75863403,0.7541325,1.0,1.0,0.97957397,0.97957397,1.0,1.2826291e13,1.25643e13,1.25643e13,0.0,7.37562588841096e10,8.921692173249152e10,2.1177687316085083e10,,2.750346123805551e9,,1.8770804018970346e8,2.1179572778427243e8,,4.571259075282135e7,6.01027100860627e8,0.0,0.0,USA,0.0,0.00587030397229115,0.007100827210674436,0.00168554457420207,,1.4939793186744756e-5,,0.0002189016636692473,1.685694639257487e-5,,3.638291951624742e-6,0.0,0.0,4.783610002753146e-5,0,0.014958848552395378,,,,,,,,,,,,,,
USA,United States,US Dollar,2006.0,1.3166931e7,1.2898268e7,299.56447,146.25525,1711.43,3.5835571,1.3065736e7,1.2898426e7,4.0324564e7,1.0,1.28984e7,3.8524884e7,1.0040003,0.63883764,1.0,1.0190394,1.0322578,2,1,0,0,,,0.7360052,0.22382577,0.111669,0.10202175,-0.18198389,0.008462203,0.9797427711217431,0.9293037693176791,1.4579051702980022,0.78806466,0.8175331,1.0322578,1.0,1.0190394,1.0190394,1.0,1.3065736e13,1.2898426e13,1.2898426e13,0.0,8.905276846259889e10,8.301284490425153e10,2.3254709975162308e10,,6.498385266407715e9,,3.161041335441668e8,2.0826167021168274e8,,1.3906439507748642e9,1.7874494522202942e9,0.0,2.017271504470864e8,USA,0.0,0.006904157573508297,0.006435889324259101,0.0018029106199229127,,2.450718585512401e-5,,0.000503812252299452,1.614628509014142e-5,,0.00010781500823108242,0.0,1.563967137222062e-5,0.00013857887728659446,0,0.015949456797824925,,,,,,,,,,,,,,
USA,United States,US Dollar,2007.0,1.3413053e7,1.3149344e7,302.284564,147.80365,1708.82,3.5923226,1.317301e7,1.3144424e7,4.148286e7,1.0,1.31444e7,3.938795e7,1.0065953,0.63428175,1.0,1.0598792,1.0621843,2,1,0,0,,,0.73522276,0.20863147,0.10951391,0.1026952,-0.16618954,0.0101262005,1.0111982349940178,0.9761004953720168,1.5463037154469503,0.8612242,0.92339283,1.0621843,1.0,1.0598792,1.0598792,1.0,1.317301e13,1.3144424e13,1.3144424e13,0.0,9.702292259057713e10,8.087914706312083e10,3.9411202147369316e10,0.0,6.741251763997927e9,,8.626201044825839e8,9.569685730494311e8,,1.352827968597779e9,2.302676011998534e9,2.7789201850727145e7,4.347983749534329e8,USA,0.0,0.007381298661984377,0.0061531143781215205,0.002998320870060306,,6.562631234978391e-5,0.0,0.00051286017053593,7.280414420846242e-5,,0.00010292028943143415,2.114143678231224e-6,3.307854038596494e-5,0.00017518271881040022,0,0.017497320229566408,,,,,,,,,,,,,,
USA,United States,US Dollar,2008.0,1.3186788e7,1.3066677e7,304.989064,147.06056,1703.16,3.6011095,1.3055802e7,1.3098513e7,4.229317e7,1.0,1.30972e7,4.00576e7,0.9984993,0.6383815,1.0,1.0891174,1.0855659,1,0,0,0,,,0.7421082,0.19071926,0.11365303,0.11086118,-0.16826554,0.010923886,1.0324042632906323,0.9981831746638006,1.612025986008972,0.895176,0.98221517,1.0855659,1.0,1.0891174,1.0891174,1.0,1.3055802e13,1.3098513e13,1.3098513e13,0.0,1.330678974105749e11,1.3790787951370844e11,1.0242387973119107e11,0.0,7.328115880743446e9,,6.663693069602162e8,9.47803699182008e9,,3.502269078959072e8,3.4889215873439507e9,8.092622235963178e7,3.453632274932217e9,USA,0.0,0.010159008278578805,0.010528514517203713,0.007819504646585325,,5.0873662526673936e-5,0.0,0.0005594616834528959,0.0007235964356413163,,2.6737914447672236e-5,6.178275744216228e-6,0.00026366598973115733,0.00026636013628274826,0,0.030403901540194518,,,,,,,,,,,,,,
USA,United States,US Dollar,2009.0,1.2839243e7,1.2597854e7,307.686729,141.59526,1680.12,3.6099179,1.2726747e7,1.269153e7,4.125135e7,1.0,1.269e7,4.0347576e7,0.9867378,0.6255469,1.0,1.0920544,1.0950848,0,0,0,0,,,0.7537266,0.15358727,0.12350603,0.09206861,-0.13414821,0.011259649,1.0292659155868522,1.005049387629329,1.5834327233399879,0.9043369,0.940885,1.0950848,1.0,1.0920544,1.0920544,1.0,1.2726747e13,1.269153e13,1.269153e13,,,,,,,,,,,,,,,USA,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
URY,Uruguay,Peso Uruguayo,1970.0,19802.334,19250.361,2.809117,0.8486559,,2.0250216,19748.926,19244.562,28481.518,0.9930007,14659.558208488801,40318.887,1.0727375,0.51688915,0.000248,0.12849535,0.13186298,0,0,0,0,,,0.75679964,0.11881696,0.19217718,0.05158533,-0.07899522,-0.040383853,0.12465873996520255,0.2017133908685113,0.0983357187622747,0.23421425,0.15317959,0.19743344,0.54545534,0.24058214,0.24058214,0.5341018,1.0547936e10,1.049705e10,1.049705e10,9.096254986745922e6,,,,,,,,,,,,,,URY,0.000866553492016073,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
URY,Uruguay,Peso Uruguayo,1971.0,19942.55,19344.744,2.817577,0.85371715,,2.0447638,19844.797,19322.338,30142.184,0.96219915,14677.133577009829,41403.88,1.0517914,0.51688915,0.000248,0.15361972,0.15777348,0,0,0,0,,,0.7537202,0.12646969,0.19457407,0.04351176,-0.077258475,-0.04101728,0.14525599719428925,0.24892617834117087,0.12407076269287726,0.24440597,0.14878075,0.25072256,0.6214552,0.25260025,0.25260025,0.60815346,1.2068682e10,1.2007967e10,1.2007967e10,9.118899416274434e6,0.0,0.0,,,,,,,,,,,,URY,0.000759404121356062,0.0,0.0,,,,,,,,,,,,0,0.0,,,,,,,,,,,,,,
URY,Uruguay,Peso Uruguayo,1972.0,19494.262,18829.879,2.820734,0.8544215,,2.0646985,19330.623,18745.299,30589.33,0.91250217,14449.220733345433,41826.76,1.0247966,0.51688915,0.0005308258333333333,0.12674537,0.13070302,0,0,0,0,,,0.7747561,0.11002174,0.17488103,0.038853403,-0.059786044,-0.038726177,0.12228658797389162,0.22259741857566284,0.08619593329142712,0.29393336,0.1666363,0.2199763,0.4935992,0.2636209,0.2636209,0.4807865,9.293903e9,9.252664e9,9.252664e9,9.552995166508485e6,0.0,0.0,,,,,,,,,,,,URY,0.001032458850350737,0.0,0.0,,,,,,,,,,,,0,0.0,,,,,,,,,,,,,,
