countrycode,country,currency_unit,year,rgdpe,rgdpo,pop,emp,avh,hc,cgdpe,cgdpo,ck,ctfp,rgdpna,rkna,rtfpna,labsh,xr,pl_gdpe,pl_gdpo,i_cig,i_xm,i_xr,i_outlier,cor_exp,statcap,csh_c,csh_i,csh_g,csh_x,csh_m,csh_r,pl_c,pl_i,pl_g,pl_x,pl_m,pl_k,pl_gdpo_old,nom_p,nom_pp,pl_gdpe_old,nominal_gdpe,nominal_gdpo,nominal_gdp
POL,Poland,Zloty,1989,300733.78,295058.88,37.935815,16.808823,1871.88,2.6476698,294190.84,289960.94,925931.3,0.4819672,343242.46097032574,983463.1,0.71494645,0.6301801,0.143918416666667,0.28244472,0.286565,2,1,0,0,,,0.53993475,0.2261223,0.20130648,0.07587995,-0.05709606,0.013852583,0.257001131428768,0.3904991746706871,0.22931363235129248,0.55567634,0.574402,0.4111294,0.41236302,0.69608426,0.69608426,0.40576226,1.1937154e11,1.1956917e11,1.1956917e11
POL,Poland,Zloty,1990,270718.12,257835.36,38.056174,16.08287,1833.29,2.649345,262902.72,251262.12,972071.56,0.419145,303608.5005979804,990047.6,0.6483723,0.6301801,0.9500000000000001,0.24552655,0.2569014,2,1,0,0,,,0.5562259,0.18918559,0.22893374,0.08607732,-0.04942758,-0.010994962,0.22149312315641304,0.33041786972768294,0.23376680201831535,0.5825578,0.5997987,0.32152864,0.35569936,0.7227717,0.7227717,0.33970138,8.930842e10,8.937378e10,8.937378e10
POL,Poland,Zloty,1991,257491.36,257542.81,38.160714,15.128905,1803.27,2.672825,249577.81,250437.45,987669.4,0.4288062,282308.6069642837,995113.75,0.6219209,0.6301801,1.05760583333333,0.33538672,0.33423552,2,1,0,0,,,0.60606813,0.15488599,0.26240954,0.09087238,-0.09300345,-0.02123256,0.3277884902455366,0.40810737461969326,0.310012842264045,0.58915585,0.5959823,0.40086684,0.44679815,0.7486237,0.7486237,0.4480044,1.1181196e11,1.1189499e11,1.1189499e11
POL,Poland,Zloty,1992,276192.16,278113.66,38.247716,14.973951,1762.53,2.6965134,265708.3,270789.94,1.00676875e6,0.4478633,289408.608086894,1.0000132e6,0.6369955,0.6301801,1.36264333333333,0.34747115,0.34095052,2,1,0,0,,,0.576683,0.13086039,0.2669584,0.08961862,-0.100544095,0.036423642,0.36563455367374614,0.37545665840660974,0.2945163311922862,0.542469,0.58377105,0.38224322,0.4451249,0.7694306,0.7694306,0.4515952,1.1999259e11,1.2053534e11,1.2053534e11
POL,Poland,Zloty,1993,298903.88,302639.16,38.316289,14.680076,1762.53,2.7204118,287070.53,293300.6,1.0519809e6,0.47718576,300227.59993682615,1.00683425e6,0.6637331,0.6301801,1.81149666666667,0.32787213,0.32090777,2,1,0,0,,,0.57170326,0.14127296,0.2628787,0.084752895,-0.11458528,0.053977404,0.3547995887731185,0.335601879112638,0.2651568597675439,0.5649715,0.56074077,0.3410702,0.40995717,0.7822588,0.7822588,0.4191351,1.2032133e11,1.20240685e11,1.20240685e11
POL,Poland,Zloty,1994,325171.38,326543.22,38.36454,14.577244,1885.82,2.7445219,311255.44,316290.44,1.1086561e6,0.49914712,316118.0525123635,1.0170177e6,0.69548035,0.6301801,2.27227666666667,0.3483478,0.34280246,2,1,0,0,,,0.5619864,0.14217281,0.26151732,0.092225894,-0.115701824,0.057799354,0.38230800891535194,0.40365712251400476,0.2453004443631358,0.5894505,0.5856881,0.3910766,0.4289587,0.79950017,0.79950017,0.435707,1.3561617e11,1.35675535e11,1.35675535e11
POL,Poland,Zloty,1995,360074.3,361434.38,38.391777999999995,14.692801,1892.25,2.7688456,343184.3,349049.7,1.18264e6,0.5328515,338094.5427921988,1.0334112e6,0.73169416,0.6301801,2.424983333333333,0.4052096,0.39840052,0,1,0,0,,,0.54343545,0.15905637,0.2595402,0.1031474,-0.13098316,0.06580373,0.443103251566748,0.46879773386137547,0.2868969897884024,0.63499624,0.6347269,0.4302086,0.48841265,0.81700003,0.81700003,0.49597257,1.7021e11,1.7048029e11,1.7048029e11
POL,Poland,Zloty,1996,377810.88,380454.78,38.398942,14.860508,1888.25,2.779427,357947.7,365747.06,1.1973095e6,0.53923434,359187.98001100693,1.0588234e6,0.76311487,0.6445865,2.6961,0.4377291,0.42839468,1,1,0,0,0.8258643086929564,,0.56938195,0.17562822,0.24767,0.10148396,-0.16027206,0.066107884,0.4685266049400938,0.509194377751611,0.3162492738138511,0.65709937,0.63102436,0.4574484,0.51535976,0.83141994,0.83141994,0.5264838,1.8845365e11,1.8849133e11,1.8849133e11
POL,Poland,Zloty,1997,402479.06,407751.4,38.389116,15.058387,1911.07,2.790049,381496.47,394363.3,1.1894006e6,0.5699127,384641.04788778914,1.0957374e6,0.7984004,0.6331973,3.279291666666667,0.41194025,0.39849994,2,1,0,0,,,0.57300234,0.19212778,0.24022815,0.10403392,-0.17547981,0.06608763,0.43624297244342886,0.48595811854474674,0.29477504960275663,0.6264323,0.61063284,0.44276363,0.47097883,0.84786505,0.84786505,0.4858559,1.853523e11,1.8573677e11,1.8573677e11
POL,Poland,Zloty,1998,424934.88,426397.38,38.36642,15.219761,1909.14,2.8007116,401268.16,413777.84,1.192113e6,0.57878953,403802.4569071912,1.1409698e6,0.8183583,0.6391401,3.4754,0.43088776,0.4178608,2,1,0,0,,,0.5825788,0.20206483,0.23197849,0.11387474,-0.19097269,0.06047583,0.44802556163522744,0.5182601256812382,0.31174313538001014,0.59835166,0.59483296,0.47547677,0.4883361,0.85792595,0.85792595,0.5022435,2.0153432e11,2.0206266e11,2.0206266e11
POL,Poland,Zloty,1999,444126.25,448206.66,38.336047,14.609902,1924.74,2.811415,421250.4,437242.16,1.19888e6,0.61397845,422071.28209576197,1.1889286e6,0.8627315,0.6318083,3.967108333333333,0.39834222,0.38377324,1,1,0,0,,74.44444444444444,0.5943503,0.2004456,0.22558849,0.105578944,-0.1770985,0.051135212,0.40824200097563834,0.48361711193897694,0.296489015352468,0.59299934,0.5924474,0.4539057,0.4420145,0.8693464,0.8693464,0.45820886,1.9302066e11,1.9326737e11,1.9326737e11
POL,Poland,Zloty,2000,458372.6,466008.22,38.302444,14.370731,1918.82,2.8221593,439746.62,453878.25,1.2285209e6,0.62979025,440050.688884268,1.2363199e6,0.8932739,0.6104369,4.346075,0.38948774,0.37736094,1,1,0,0,,,0.60289997,0.1991199,0.2290654,0.11863564,-0.18575838,0.03603749,0.40140042432923867,0.47093845556911296,0.2873308823721208,0.5748914,0.57082695,0.4446283,0.42542678,0.8827083,0.8827083,0.44124174,1.9403457e11,1.9309196e11,1.9309196e11
POL,Poland,Zloty,2001,469781.5,470964.7,38.26681,14.043011,2083.69,2.8318145,453111.28,460013.84,1.2361955e6,0.645188,445354.62691153464,1.2723401e6,0.90519536,0.62975454,4.0939,0.42025185,0.41394597,1,1,0,0,,,0.6115301,0.17044502,0.2391173,0.1364187,-0.19480671,0.037295602,0.4400179021139464,0.5044476396523315,0.3096857287692292,0.56357944,0.5517838,0.48689553,0.45630097,0.8990898,0.8990898,0.4674192,2.1179292e11,2.0990476e11,2.0990476e11
POL,Poland,Zloty,2002,484092.47,481376.7,38.230497,13.612391,2078.48,2.841503,469199.56,474471.28,1.2742966e6,0.6738191,451783.31732882134,1.3014945e6,0.92607945,0.6060623,4.080033333333334,0.42237732,0.41768444,1,1,0,0,,,0.6275005,0.1524124,0.24322279,0.14687356,-0.20608395,0.03607471,0.4456390232574223,0.5103832802662915,0.30721579147431866,0.57763624,0.55497885,0.48476973,0.4530308,0.9110893,0.9110893,0.46359596,2.1751901e11,2.149501e11,2.149501e11
POL,Poland,Zloty,2003,479577.3,476546.1,38.198150999999996,13.450652,2084.17,2.8512244,467761.28,472366.56,1.2552812e6,0.6802002,469254.49827827327,1.329901e6,0.9584107,0.58648616,3.889075,0.46348676,0.4589681,1,1,0,0,,,0.62180954,0.15374702,0.24133903,0.17230818,-0.22867347,0.039469726,0.48584926156919256,0.5595022936787508,0.34470233445486187,0.64816076,0.6216213,0.534201,0.48753026,0.93230075,0.93230075,0.49714297,2.3254422e11,2.3029298e11,2.3029298e11
POL,Poland,Zloty,2004,504230.0,496490.97,38.175134,13.61564,2084.54,2.8609793,493990.28,494232.84,1.3265906e6,0.69742984,494335.2116514158,1.3624424e6,0.9903408,0.55238014,3.657641666666667,0.511688,0.5114368,1,1,0,0,,80.0,0.6235316,0.17094034,0.22853372,0.21309109,-0.26946074,0.03336403,0.5305956701673104,0.6004334921722078,0.39371962180497155,0.700544,0.6619373,0.5616361,0.5284117,0.95921636,0.95921636,0.53344375,2.6351603e11,2.611584e11,2.611584e11
POL,Poland,Zloty,2005,512951.03,512215.56,38.16504,13.913745,2079.05,2.8707674,512951.03,512215.56,1.3993798e6,0.70605195,512215.56250000006,1.3993798e6,1.0,0.5504808,3.235483333333333,0.5924775,0.59332824,1,1,0,0,0.7202582016592295,83.33333333333333,0.60575956,0.17285001,0.23024869,0.24543628,-0.28689748,0.0326029,0.6209358158026136,0.6613354340781538,0.46591426655651463,0.7109506,0.69096076,0.6203379,0.59332824,0.97957397,0.97957397,0.6048318,3.102491e11,3.0391196e11,3.0391196e11
POL,Poland,Zloty,2006,540229.06,526604.5,38.17033,14.365949,2080.57,2.8768911,536349.25,531862.2,1.3893429e6,0.7326279,544113.7178680227,1.4481368e6,1.026585,0.54661185,3.103158333333333,0.6368937,0.64226687,1,1,0,0,,84.44444444444444,0.6108317,0.18358268,0.232241,0.27575222,-0.3313585,0.028950894,0.6569596035796146,0.7365216183014192,0.5053629175733931,0.7471865,0.7129319,0.68144816,0.6221962,1.0190394,1.0190394,0.62499416,3.3521513e11,3.3092262e11,3.3092262e11
POL,Poland,Zloty,2007,593564.8,571227.2,38.189762,15.026653,2077.61,2.8830278,582971.2,578933.0,1.3531926e6,0.78583336,581033.3204753028,1.5123882e6,1.0475584,0.5464774,2.76795,0.729246,0.7343328,1,1,0,0,,84.44444444444444,0.60836905,0.19794248,0.2296038,0.29318023,-0.3600719,0.030976279,0.7302107929330008,0.9068790656477164,0.5735515015994995,0.8176727,0.7875562,0.8473823,0.6913422,1.0598792,1.0598792,0.68804634,4.011112e11,4.0024084e11,4.0024084e11
POL,Poland,Zloty,2008,617837.75,591550.8,38.218461999999995,15.624417,2073.74,2.8891776,611404.3,603107.0,1.4414419e6,0.77927697,610820.2788958141,1.5855381e6,1.0540084,0.5620327,2.409241666666667,0.86591303,0.87782604,1,0,0,0,,84.44444444444444,0.62781686,0.1946652,0.23151886,0.3087844,-0.39603364,0.033248324,0.860648040421439,1.0777556129038692,0.7020695893062431,0.92283726,0.88121593,0.97324145,0.80863446,1.0891174,1.0891174,0.7950594,4.8610273e11,4.876931e11,4.876931e11
POL,Poland,Zloty,2009,647662.4,619701.8,38.249227999999995,15.707432,2054.54,2.8953404,641969.8,631208.6,1.4738502e6,0.8097639,620762.5016015318,1.6532782e6,1.0473335,0.5620327,3.12014166666667,0.67123336,0.6826769,1,0,0,0,,85.55555555555556,0.6220647,0.1625567,0.23166385,0.25395665,-0.30099618,0.0307543,0.6701613832784857,0.8545022319336681,0.5455133903504309,0.85241,0.78724617,0.7753968,0.623401,1.0920544,1.0920544,0.614652,3.9458803e11,3.9349607e11,3.9349607e11
POL,Poland,Zloty,2010,685462.06,657189.8,38.27666,15.799102,2049.6,2.9015167,679716.8,669951.94,1.5834374e6,0.80775803,644793.5728317238,1.7173946e6,1.0651301,0.5620327,3.0153,0.6911687,0.7012429,1,0,0,0,,84.44444444444444,0.6241954,0.17136824,0.23125984,0.26773316,-0.3188044,0.024247816,0.688224174963124,0.8592271979957723,0.5745817258173365,0.8756562,0.81526846,0.76884043,0.6319024,1.1079046,1.1079046,0.62385225,4.2404286e11,4.233442e11,4.233442e11
POL,Poland,Zloty,2011,705866.06,675404.7,38.298949,15.975003,2047.48,2.9015167,699265.44,688951.2,1.6673446e6,0.8024834,672616.5575047254,1.7915875e6,1.083933,0.5620327,2.96284777777778,0.73522186,0.7462287,0,0,0,0,,81.11111111111111,0.62374365,0.18417184,0.21873401,0.2858012,-0.33861428,0.026163595,0.7326510597301068,0.8862719930837403,0.6153698632353005,0.93440187,0.87168086,0.7817078,0.658452,1.131798,1.131798,0.64960515,4.5424643e11,4.5364127e11,4.5364127e11
PRT,Portugal,Euro,1950,19332.06,19052.053,8.10672496536454,3.3933678,2289.68,1.4286658,19650.951,19480.912,38795.75,0.5269224,23109.096731385747,55221.4,0.47084197,0.68953043,0.14345426973739342,0.09033224,0.091120705,0,0,0,0,,,0.81083924,0.15514739,0.08699918,0.10428544,-0.16686851,0.009597223,0.08681048980171475,0.1035995082095841,0.09949544525178784,0.07483434,0.07596703,0.118963994,0.61942154,0.14711514,0.14711514,0.6140241,1.2066158e10,1.2066897e10,1.2066897e10
PRT,Portugal,Euro,1951,21279.68,21327.223,8.152334445196917,3.3570006,2275.13,1.4384503,21712.465,21591.951,40290.773,0.5621513,25237.962886871286,56451.766,0.5121038,0.68953043,0.1434043955504734,0.090320304,0.090824425,0,0,0,0,,,0.8053595,0.14087312,0.08349271,0.10580082,-0.15605168,0.020525478,0.0868213480143814,0.1071784978692839,0.09562682621117669,0.095422596,0.09061542,0.12525675,0.574871,0.15851773,0.15851773,0.56978047,1.2371338e10,1.2412587e10,1.2412587e10
PRT,Portugal,Euro,1952,22025.06,22176.947,8.1867095899969,3.3154628,2260.68,1.448302,22637.234,22740.693,41645.938,0.57681376,26265.582290149814,57960.746,0.5306625,0.68953043,0.14345426973739342,0.08949165,0.08908451,0,0,0,0,,,0.8134613,0.14999905,0.07832436,0.08362907,-0.13815023,0.012736491,0.08601513892239254,0.10466172938457097,0.09654585101384695,0.105446815,0.10205969,0.12315081,0.5546909,0.16074462,0.16074462,0.5567318,1.2602869e10,1.2614055e10,1.2614055e10
PRT,Portugal,Euro,1953,23466.285,23308.002,8.237504147536539,3.279996,2246.31,1.4582211,24157.512,24098.95,43135.223,0.59330344,27647.56257871916,60000.03,0.5541183,0.68953043,0.1434043955504734,0.090456575,0.0906764,0,0,0,0,,,0.80745584,0.16362882,0.07685175,0.07421875,-0.13117376,0.009018548,0.08645454716764783,0.10718560372537266,0.09688594036967306,0.10595033,0.09756234,0.12450916,0.5581303,0.16230953,0.16230953,0.5573091,1.3463201e10,1.3450355e10,1.3450355e10
PRT,Portugal,Euro,1954,24730.375,24339.295,8.288538754970032,3.2439313,2232.04,1.4682081,25365.432,25058.332,44113.71,0.618745,28881.094082413696,61945.51,0.57480913,0.68953043,0.1434043955504734,0.088188395,0.08926917,0,0,0,0,,,0.8135747,0.15548083,0.08039848,0.08153081,-0.1451486,0.014163811,0.0844235175678907,0.10343815202559764,0.09679501861832018,0.10728927,0.09157693,0.11984875,0.54502916,0.16391462,0.16391462,0.53801423,1.3646964e10,1.3657522e10,1.3657522e10
PRT,Portugal,Euro,1955,25561.28,25263.846,8.34663082928285,3.2098868,2217.86,1.4782636,26071.299,25844.62,45098.668,0.6168504,30054.830688333135,63482.387,0.59516203,0.68953043,0.1434043955504734,0.090513535,0.09130742,0,0,0,0,,,0.8279197,0.13807282,0.08389685,0.08706741,-0.15231958,0.015362739,0.08688784820326224,0.10834485755107155,0.09694702810501528,0.108352765,0.09557873,0.12493403,0.5483944,0.16649814,0.16649814,0.5436309,1.4173164e10,1.4173044e10,1.4173044e10
PRT,Portugal,Euro,1956,26875.87,26403.424,8.407507482364384,3.1761038,2203.77,1.4900887,27277.795,26916.84,47598.008,0.63782847,31447.835059891873,65359.844,0.6182503,0.68953043,0.1434043955504734,0.093185276,0.09443489,0,0,0,0,,,0.8234415,0.14804544,0.082440384,0.08939127,-0.1595538,0.016235165,0.0904974373409436,0.10606577504594708,0.09690164485252362,0.11236817,0.096227854,0.12064906,0.5482943,0.17234898,0.17234898,0.54067785,1.47485e10,1.475835e10,1.475835e10
PRT,Portugal,Euro,1957,27796.072,27557.291,8.466703786188935,3.197797,2189.76,1.5020083,28182.254,28056.883,49763.33,0.64730644,32980.62401147083,68259.82,0.63321984,0.68953043,0.1434043955504734,0.09527739,0.09570314,0,0,0,0,,,0.8057169,0.18021215,0.08180392,0.08718534,-0.16467854,0.009760265,0.09311895917543657,0.10432947537474183,0.09659505892641809,0.11052984,0.1007924,0.11934262,0.5380431,0.17788753,0.17788753,0.53560466,1.5094546e10,1.5095812e10,1.5095812e10
PRT,Portugal,Euro,1958,28018.014,27747.256,8.534781936086107,3.2214625,2175.85,1.5140234,28472.523,28508.066,50659.758,0.6478644,33237.97240053701,70836.695,0.624223,0.68953043,0.1434043955504734,0.09653495,0.096414596,0,0,0,0,,,0.79459953,0.17185868,0.08401847,0.08773307,-0.15036243,0.0121526485,0.09502209785662223,0.10365664724722756,0.09627534971008074,0.110996984,0.10576392,0.12087942,0.53071946,0.1812383,0.1812383,0.53264105,1.5165635e10,1.5129785e10,1.5129785e10
PRT,Portugal,Euro,1959,29718.916,29299.84,8.604876505091656,3.2441418,2162.02,1.5261346,30123.857,30156.15,52401.797,0.6471793,35119.53945615985,73460.38,0.64545125,0.68953043,0.1434043955504734,0.09748148,0.0973771,0,0,0,0,,,0.7979451,0.16764623,0.084694244,0.080773674,-0.14068428,0.009625025,0.0944717269831563,0.10693476296832362,0.10712572703190519,0.11000734,0.105408065,0.12499853,0.5297298,0.18357855,0.18357855,0.53100693,1.5995978e10,1.5974611e10,1.5974611e10
PRT,Portugal,Euro,1960,31728.46,31438.291,8.677035503184355,3.2697794,2148.29,1.5383426,32178.916,32169.035,54244.805,0.6702277,37697.66387456881,77539.6,0.67390555,0.68953043,0.1434043955504734,0.10070553,0.100736454,0,0,0,0,,,0.773534,0.20006526,0.084433705,0.08239014,-0.14853269,0.008109565,0.09690240066830103,0.11199990516262101,0.10878565663457357,0.11385213,0.1077913,0.13148303,0.5405395,0.18603186,0.18603186,0.5413348,1.7419567e10,1.7388634e10,1.7388634e10
PRT,Portugal,Euro,1961,33541.92,33160.7,8.671754405519554,3.259919,2134.64,1.5493193,33974.336,34067.812,57190.95,0.69015086,40324.80528210127,83003.164,0.7038032,0.68953043,0.1434043955504734,0.102847815,0.10256562,0,0,0,0,,,0.77198696,0.22050297,0.104948655,0.073216856,-0.16896956,-0.0016859372,0.09853639874041768,0.11680271054919238,0.10524191104720364,0.12190668,0.11277916,0.13527423,0.5446111,0.18790318,0.18790318,0.54734474,1.8595674e10,1.8553709e10,1.8553709e10
PRT,Portugal,Euro,1962,36102.277,35378.406,8.660808130359783,3.2510445,2121.08,1.5603743,36561.684,36563.504,59593.492,0.7074091,42600.421053612765,87294.56,0.729765,0.68953043,0.1434043955504734,0.1012158,0.101210766,0,0,0,0,,,0.75159425,0.18689103,0.10710946,0.07880884,-0.13700451,0.012600908,0.09608572590362656,0.11947441627434012,0.10535517115395561,0.12833206,0.11685014,0.13794726,0.53077865,0.19012278,0.19012278,0.5323707,1.9464368e10,1.9407129e10,1.9407129e10
PRT,Portugal,Euro,1963,38430.766,37409.836,8.720148464120646,3.2411838,2107.6,1.5715082,38850.348,38659.4,62684.957,0.7225768,45056.64107177819,92519.98,0.75590914,0.68953043,0.1434043955504734,0.1032949,0.10380509,0,0,0,0,,,0.7472447,0.20337482,0.104237996,0.0781807,-0.14267667,0.009638458,0.09824994489104225,0.1203017498858696,0.10627890451586727,0.13835183,0.11896316,0.14017731,0.53896713,0.1923803,0.1923803,0.5369308,2.0859947e10,2.0836145e10,2.0836145e10
PRT,Portugal,Euro,1964,39495.305,38908.637,8.759420626755263,3.232309,2094.21,1.5827215,39834.2,40141.004,66452.28,0.7187047,47387.19050529071,98480.34,0.77740186,0.68953043,0.1434043955504734,0.10910933,0.108275376,0,0,0,0,,,0.70836955,0.2181186,0.10744594,0.10000092,-0.15199447,0.018059524,0.10587453776968953,0.12044628472286921,0.10742121136806147,0.1284709,0.12723541,0.14102475,0.554124,0.19541459,0.19541459,0.55834794,2.2241341e10,2.2243095e10,2.2243095e10
PRT,Portugal,Euro,1965,42031.47,41551.98,8.76551789405917,3.2224486,2080.9,1.5940149,42353.742,42959.008,71826.4,0.7334522,50736.00471724528,105746.31,0.81187326,0.68953043,0.1434043955504734,0.1145522,0.11293823,0,0,0,0,,,0.6859273,0.23505005,0.10930783,0.09625795,-0.15307958,0.026536511,0.11290449765951889,0.1227037396281148,0.10736321168023888,0.13939029,0.14043419,0.14146286,0.5680411,0.19837736,0.19837736,0.5774459,2.4456995e10,2.4402481e10,2.4402481e10
PRT,Portugal,Euro,1966,43020.04,42550.06,8.74626589257203,3.2027273,2067.68,1.6071804,43369.56,44167.39,76899.84,0.7200425,52369.75344322397,112784.98,0.82023597,0.68953043,0.1434043955504734,0.122554004,0.12034021,0,0,0,0,,,0.6745564,0.23142868,0.11408344,0.1056363,-0.16274774,0.037042927,0.12294626249400763,0.1270844845458658,0.11104418060759128,0.13277884,0.14228943,0.14522627,0.5890292,0.20375746,0.20375746,0.60147,2.6085489e10,2.6015881e10,2.6015881e10
PRT,Portugal,Euro,1967,45969.2,45736.16,8.740696735034604,3.1830063,2054.54,1.6204547,46365.484,47675.473,81472.984,0.76637185,56083.38670544082,119410.92,0.8617506,0.68953043,0.1434043955504734,0.12754427,0.1240397,0,0,0,0,,,0.6640713,0.21271145,0.12002544,0.10077743,-0.13311681,0.0355312,0.1242601205470764,0.14321053952195373,0.11795053747004941,0.14597677,0.16689034,0.16224158,0.58924305,0.20972022,0.20972022,0.6081639,2.8197812e10,2.8092443e10,2.8092443e10
PRT,Portugal,Euro,1968,53748.605,52098.438,8.752267139918398,3.1632848,2041.49,1.6338387,54197.24,54318.42,86592.125,0.84214914,63318.13357935294,126295.78,0.9548059,0.68953043,0.1434043955504734,0.12087353,0.12060388,0,0,0,0,,,0.7325023,0.19477029,0.11587681,0.090315685,-0.15166232,0.01819721,0.11453806095037704,0.14591804952031567,0.11882674973641678,0.15516774,0.14304158,0.16330045,0.5499943,0.21816048,0.21816048,0.5540579,3.0028409e10,2.9874821e10,2.9874821e10
PRT,Portugal,Euro,1969,56057.99,53704.426,8.735127577497177,3.1435635,2028.52,1.647333,56381.97,55988.105,91961.39,0.8537936,65134.30597841323,132931.83,0.9653872,0.68953043,0.1434043955504734,0.1281726,0.12907428,0,0,0,0,,,0.738874,0.19172138,0.11690476,0.09221131,-0.16104253,0.021331051,0.12334604993267761,0.14943309025838136,0.12381118750296341,0.16521834,0.1439051,0.16680798,0.561287,0.22877465,0.22877465,0.560257,3.1588393e10,3.1425395e10,3.1425395e10
PRT,Portugal,Euro,1970,59115.137,57625.426,8.684237,3.315138,2015.63,1.660939,59439.605,59749.74,98651.72,0.8668998,69904.62702289986,143673.72,0.9694886,0.68953043,0.1434043955504734,0.13458744,0.13388887,0,0,0,0,,,0.6892376,0.24889782,0.11744912,0.08679511,-0.1613644,0.018984767,0.12863349577448177,0.14973878944787566,0.13741888167210123,0.18303663,0.16489445,0.17154045,0.5538355,0.24058214,0.24058214,0.55942404,3.3251942e10,3.3091527e10,3.3091527e10
PRT,Portugal,Euro,1971,63846.652,62000.945,8.732165,3.3647954,2002.82,1.703001,64075.855,64260.023,108210.81,0.87476075,74540.45886700899,155541.11,0.98126465,0.68953043,0.1414599329997506,0.14172933,0.14132313,0,0,0,0,,,0.7173343,0.22480789,0.11736636,0.08286136,-0.16474034,0.022370465,0.13508734575838052,0.1627973995949983,0.14196995109807908,0.19768326,0.1722836,0.18530661,0.5566588,0.25260025,0.25260025,0.56108147,3.5951776e10,3.577091e10,3.577091e10
PRT,Portugal,Euro,1972,69310.586,66873.09,8.820644999999999,3.3958585,1990.1,1.7369497,69313.305,69234.64,119602.26,0.8843159,80515.39560589609,169453.95,1.0117164,0.68953043,0.1349418734175637,0.15993674,0.16011846,0,0,0,0,,,0.6856212,0.24113467,0.12053582,0.08354671,-0.16893362,0.038095217,0.15050744729575766,0.18927054498276966,0.15488867141554208,0.22366741,0.19042026,0.21355842,0.60468644,0.2636209,0.2636209,0.60669214,4.205184e10,4.186525e10,4.186525e10
PRT,Portugal,Euro,1973,76791.305,74354.33,8.939024,3.4217422,1977.45,1.7700018,76533.49,76211.164,132432.55,0.91407365,89533.66022665522,184765.88,1.0754325,0.68953043,0.1222811357948178,0.19457564,0.19539857,0,0,0,0,,,0.6920237,0.26659232,0.119021185,0.089485265,-0.175353,0.008230543,0.18392179454046867,0.22728416156837056,0.1832572157239418,0.27298278,0.22993352,0.25375468,0.6993746,0.27883863,0.27883863,0.6978073,5.340563e10,5.3300154e10,5.3300154e10
PRT,Portugal,Euro,1974,76074.45,78502.805,9.070905,3.8186417,1965.91,1.8036827,76641.66,76185.92,144870.92,0.8477669,90556.90495960474,197804.08,0.9745753,0.68953043,0.1267354010118947,0.22538581,0.22673407,0,0,0,0,,,0.75988996,0.25265765,0.14128159,0.08790282,-0.23014873,-0.011583348,0.21779278988030634,0.2639190411942575,0.1973153195790337,0.34373796,0.26466313,0.29859906,0.74398917,0.3054797,0.3054797,0.7378095,5.654694e10,5.66815e10,5.66815e10
PRT,Portugal,Euro,1975,71622.08,74285.32,9.203339,3.6947854,1954.43,1.8380046,72417.37,72608.83,154224.12,0.81647694,86619.82485325771,206557.53,0.9287558,0.68953043,0.1274565796380723,0.26369384,0.26299846,0,0,0,0,,,0.7854646,0.1494964,0.16035528,0.07637811,-0.17420165,0.0025073127,0.2594240651227466,0.33939317142239156,0.21403508426914877,0.34976137,0.30541146,0.38825682,0.7884846,0.3337668,0.3337668,0.79005414,5.7213645e10,5.725094e10,5.725094e10
PRT,Portugal,Euro,1976,75643.63,78730.09,9.333952,3.6727076,1943.03,1.8687516,76185.336,76947.02,160369.56,0.8338073,92596.79284760803,214803.47,0.97370815,0.68953043,0.1507820319658789,0.26335752,0.2607506,0,0,0,0,,,0.7651533,0.18070494,0.16200848,0.07526902,-0.18857405,0.0054383096,0.2567642195673268,0.35462059845636706,0.19270193290436324,0.31431428,0.2974461,0.40075707,0.7394295,0.35279173,0.35279173,0.7464957,5.687203e10,5.6896897e10,5.6896897e10
PRT,Portugal,Euro,1977,79654.71,83232.945,9.463583,3.7042143,1931.68,1.900013,80162.266,81322.664,172417.53,0.8466075,97784.61825293844,225718.23,0.9951634,0.68953043,0.1909246216568071,0.2638497,0.2600848,0,0,0,0,,,0.73011446,0.22585177,0.1716923,0.074146144,-0.19732948,-0.004475239,0.257505146302477,0.34403240615850184,0.1853537815761704,0.3339025,0.30933648,0.3744063,0.6935915,0.37612498,0.37612498,0.70149475,5.623341e10,5.6404705e10,5.6404705e10
PRT,Portugal,Euro,1978,82071.17,84935.63,9.586166,3.7255955,1920.41,1.9317973,82370.96,83392.82,186949.44,0.8324985,100538.19996724548,237503.84,0.9917467,0.68953043,0.2191584946907121,0.28139374,0.2779457,0,0,0,0,,,0.6913427,0.23628181,0.17697151,0.07716398,-0.18504407,0.0032840304,0.27469268785140827,0.3689137644981617,0.19072006789856177,0.37459397,0.33883122,0.39196357,0.6925886,0.40297973,0.40297973,0.6982826,5.751821e10,5.775692e10,5.775692e10
PRT,Portugal,Euro,1979,85476.38,89256.305,9.695174999999999,3.8430474,1909.2,1.9641132,85770.53,87086.445,200960.2,0.83144647,106207.4860776045,249894.31,0.9979411,0.68953043,0.2440292229011416,0.30621848,0.30159137,0,0,0,0,,,0.6637286,0.24286568,0.17952092,0.092729695,-0.1962267,0.017381808,0.3083370093837429,0.3768505036170737,0.20283088649100817,0.41531488,0.38094404,0.39121506,0.6935956,0.43845466,0.43845466,0.69840395,5.990248e10,6.040278e10,6.040278e10
